source,title,link,summary,published
The Guardian,Cold comfort: watercolours of Paris in winter – in pictures,https://www.theguardian.com/artanddesign/gallery/2024/nov/30/cold-comfort-watercolours-of-paris-in-winter-in-pictures,"<p>After falling in love with Paris’s art, architecture and style, David Coggins and his family have been heading there for their winter holidays since the mid-1990s. The Minneapolis-based artist and writer’s bright watercolour vignettes of city life have now been collected into an expanded edition of the illustrated memoir he first published in 2015. “Paris is special in winter because there are fewer tourists and the city is more intimate, more itself,” he says. “Dinners are elaborate. And Parisian fashion is at its height – people wear beautiful layered clothes.” In addition to his wife, Wendy, and their children David and Sarah, Coggins enjoys painting “the witty, romantic life of Parisians. A waiter in a long white apron having a smoke break, a dog sporting a Chanel sweater, a woman wearing an umbrella hat.”</p><ul><li><em><a href=""https://powerhousebooks.com/books/paris-in-winter-2024/"">Paris in Winter: An Illustrated Memoir</a></em><a href=""https://powerhousebooks.com/books/paris-in-winter-2024/""> by David Coggins is published by powerHouse Books</a></li></ul> <a href=""https://www.theguardian.com/artanddesign/gallery/2024/nov/30/cold-comfort-watercolours-of-paris-in-winter-in-pictures"">Continue reading...</a>","Sat, 30 Nov 2024 17:00:31 GMT"
The Guardian,Original Observer Photography,https://www.theguardian.com/artanddesign/gallery/2024/nov/30/original-observer-photography,"<p>From actor Stephen Graham on his childhood heroes to the best Christmas gifts for foodies: the best original photographs from the Observer commissioned in November 2024</p> <a href=""https://www.theguardian.com/artanddesign/gallery/2024/nov/30/original-observer-photography"">Continue reading...</a>","Sat, 30 Nov 2024 11:00:25 GMT"
The Guardian,The week around the world in 20 pictures,https://www.theguardian.com/artanddesign/gallery/2024/nov/29/the-week-around-the-world-in-20-pictures,"<p>The ceasefire in Lebanon, the aftermath of floods in Valencia, Russian airstrikes in Kyiv and Macy’s Thanksgiving Day parade: the past seven days as captured by the <a href=""https://www.instagram.com/_twenty_photos_/"">world’s leading photojournalists</a></p> <a href=""https://www.theguardian.com/artanddesign/gallery/2024/nov/29/the-week-around-the-world-in-20-pictures"">Continue reading...</a>","Fri, 29 Nov 2024 19:01:33 GMT"
The Guardian,We love: fashion fixes for the week ahead – in pictures,https://www.theguardian.com/fashion/gallery/2024/nov/29/we-love-fashion-fixes-for-the-week-ahead-in-pictures,"<p>Get Kate Moss’s iconic style at Zara, meet Wilson the Whale, the sea-loving star of the latest Shelter collection, and a sweater featuring embroidered snails</p> <a href=""https://www.theguardian.com/fashion/gallery/2024/nov/29/we-love-fashion-fixes-for-the-week-ahead-in-pictures"">Continue reading...</a>","Fri, 29 Nov 2024 23:50:10 GMT"
NYT > Top Stories,Biden Issues a ‘Full and Unconditional Pardon’ of His Son Hunter Biden,https://www.nytimes.com/2024/12/01/us/politics/biden-pardon-son-hunter.html,"The pardon comes weeks before President Biden leaves office and transfers power to President-elect Donald J. Trump, who spent years attacking Hunter Biden over his legal and personal issues.","Mon, 02 Dec 2024 04:12:02 +0000"
NYT > Top Stories,"Analysis: In Pardoning Hunter, Biden Sounds a Lot Like Trump",https://www.nytimes.com/2024/12/01/us/politics/biden-hunter-pardon-politics.html,President Biden complained about selective prosecution and political pressure in a system he has spent his public life defending.,"Mon, 02 Dec 2024 03:41:48 +0000"
NYT > Top Stories,"Long a ‘Crown Jewel’ of Government, N.I.H. Is Now a Target",https://www.nytimes.com/2024/12/01/health/nih-trump-kennedy-bhattacharya.html,"The agency long benefited from broad bipartisan support. But Republican criticism has intensified, and new choices for top health posts hope to upend the organization.","Mon, 02 Dec 2024 01:11:12 +0000"
NYT > Top Stories,Kash Patel Would Bring Bravado and Baggage to F.B.I. Role,https://www.nytimes.com/2024/12/01/us/politics/kash-patel-bravado-baggage-fbi.html,President-elect Donald J. Trump’s choice to run the F.B.I. has a record in and out of government that is likely to raise questions during his Senate confirmation hearings.,"Mon, 02 Dec 2024 08:30:06 +0000"
NYT > Top Stories,Syria’s Rebels Struck When Assad’s Allies Were Weakened and Distracted,https://www.nytimes.com/2024/12/01/world/middleeast/syria-rebels-bashar-al-assad.html,"Diminished support for the Syrian government from Iran, Hezbollah and Russia enabled opposition forces to take the initiative and seize new territory.","Mon, 02 Dec 2024 03:39:34 +0000"
NYT > Top Stories,"Syria Rebels Take Aleppo Airport and Attack Hama, Officials and a Monitor Say",https://www.nytimes.com/2024/12/01/world/middleeast/syria-war-aleppo-rebels-government.html,"Forces opposed to President Bashar al-Assad have captured the Aleppo airport and are attacking the western city of Hama, according to local officials and a Britain-based war monitor.","Sun, 01 Dec 2024 18:54:11 +0000"
NYT > Top Stories,Former Defense Minister Accuses Israel of Committing War Crimes in Gaza,https://www.nytimes.com/2024/12/01/world/middleeast/israel-gaza-yaalon.html,"The comments by Moshe Yaalon were swiftly denied and condemned by allies of Prime Minister Benjamin Netanyahu of Israel, who said that they would hurt the country and help its enemies.","Mon, 02 Dec 2024 03:13:40 +0000"
NYT > Top Stories,Mexican Cartels Lure Chemistry Students to Make Fentanyl,https://www.nytimes.com/2024/12/01/world/americas/mexico-fentanyl-chemistry-students.html,"Criminals turn college campuses into recruitment hubs, recruiting chemistry students in Mexico with big paydays.","Sun, 01 Dec 2024 16:08:11 +0000"
NYT > Top Stories,Best TV Shows of 2024,https://www.nytimes.com/2024/11/30/arts/television/best-tv-shows-2024.html,"“English Teacher,” “My Brilliant Friend,” “Shogun,” “Babylon Berlin” and “Somebody Somewhere” were among the series that stood out in a year when television felt more mid than ever.","Sat, 30 Nov 2024 21:27:41 +0000"
NYT > Top Stories,A North Korean Voice That Kim Jong-un Would Like to Silence,https://www.nytimes.com/2024/12/02/world/asia/north-korea-radio-station-defector.html,"Kim Seongmin, who fled to South Korea in the 1990s, broadcasts to his homeland twice a day, delivering the kind of information Pyongyang is trying hard to suppress.","Mon, 02 Dec 2024 05:01:06 +0000"
NYT > Top Stories,Biden’s Visit to Africa Will Focus on History and Economic Hope,https://www.nytimes.com/2024/12/01/us/politics/biden-africa-angola-economic-strategy.html,"In Angola on likely his last overseas trip in office, the president will tour a slavery museum and spotlight a rail corridor that is part of his administration’s strategy in the region.","Sun, 01 Dec 2024 21:55:41 +0000"
NYT > Top Stories,Relatives of Subway Choking Victim Jordan Neely Must Relive His Death Daily,https://www.nytimes.com/2024/12/01/nyregion/subway-choking-jordan-neely-relatives.html,"In life, Jordan Neely’s family lost him to mental illness. After his death, his father and uncle have steeled themselves to attend the manslaughter trial of Daniel Penny each day.","Sun, 01 Dec 2024 18:28:09 +0000"
NYT > Top Stories,"C.E.O. of Stellantis, Which Owns Chrysler and Jeep, Resigns",https://www.nytimes.com/2024/12/01/business/stellantis-ceo-resigns.html,"The company, facing slumping sales, announced that Carlos Tavares would step down immediately and that a search for a new chief was underway.","Mon, 02 Dec 2024 09:24:35 +0000"
NYT > Top Stories,What We Know About the Lake-Effect Snowstorm,https://www.nytimes.com/2024/12/01/us/lake-effect-snowstorm-weather-what-to-know.html,The storm dumped several feet of snow and disrupted post-Thanksgiving travel in the Great Lakes states and New York. More snow is expected in the coming days.,"Mon, 02 Dec 2024 06:20:00 +0000"
NYT > Top Stories,How Do You Like That Filibuster Now?,https://www.nytimes.com/2024/12/02/opinion/donald-trump-senate.html,The Senate can take steps to remain an independent power center in Trump’s Washington.,"Mon, 02 Dec 2024 10:02:25 +0000"
NYT > Top Stories,The Surprising Allure of Ignorance,https://www.nytimes.com/2024/12/02/opinion/ignorance-knowledge-critical-thinking.html,"We want to know, but we also want not to know, sometimes fiercely so.","Mon, 02 Dec 2024 10:02:09 +0000"
NYT > Top Stories,A Week Inside One of Northern Gaza’s Last Hospitals,https://www.nytimes.com/2024/12/02/opinion/gaza-hospital-kamal-adwan.html,Most of the medical staff at Kamal Adwan Hospital is gone. One of the last doctors working there shares his story.,"Mon, 02 Dec 2024 08:29:26 +0000"
NYT > Top Stories,"Why Drug Overdose Deaths Are Dropping for Some, Rising for Others",https://www.nytimes.com/2024/12/02/opinion/drug-overdose-deaths-decline.html,Drug overdose deaths are finally declining. But it’s going to take work to keep this trend going.,"Mon, 02 Dec 2024 10:02:12 +0000"
NYT > Top Stories,Clashes at Soccer Match Kill Dozens in Guinea,https://www.nytimes.com/2024/12/01/world/africa/guinea-soccer-match-violence-deaths.html,"It was unclear on Sunday how many people were killed, but at least one estimate neared 100 people.","Mon, 02 Dec 2024 01:01:19 +0000"
NYT > Top Stories,Oxford’s Word of the Year Is ‘Brain Rot’,https://www.nytimes.com/2024/12/01/arts/brain-rot-oxford-word.html,"A slang term for supposed mental damage done by overconsumption of trivial online content triumphed over a shortlist that also included “lore,” “demure” and “slop.”","Sun, 01 Dec 2024 22:00:05 +0000"
NYT > Top Stories,"Wayne Northrop, ‘Days of Our Lives’ Actor, Dies at 77",https://www.nytimes.com/2024/12/01/arts/television/wayne-northrop-dead.html,"He was best known for playing two characters, Roman Brady and Dr. Alex North, in more than 1,000 episodes on the daytime soap opera.","Sun, 01 Dec 2024 22:21:39 +0000"
NYT > Top Stories,"TV on the Radio, Brooklyn Rock Veterans, Return to the Stage",https://www.nytimes.com/2024/11/26/arts/music/tv-on-the-radio-live-shows.html,"The acclaimed band, which emerged during the 2000s indie boom, is performing a series of live shows commemorating the 20th anniversary of its debut album.","Thu, 28 Nov 2024 20:05:20 +0000"
